author_name,last_name,first_name,title,birthdate,deathdate,count,fraction_total,dataset
"Malory, Thomas, Sir, 15th cent.",Malory,Thomas,not_applicable,15th cent.,not_applicable,2,2.09E-05,eebo
"Mubashshir ibn Fātik, Abū al-Wafāʼ, 11th cent.",Mubashshir ibn Fātik,Abū al-Wafāʼ,not_applicable, 11th cent.,not_applicable,2,2.09E-05,eebo
"Pico della Mirandola, Giovanni Francesco, 1470-1533.",Pico della Mirandola,Giovanni Francesco,not_applicable,1470,1533,2,2.09E-05,eebo
"Peter, of Luxemburg, Saint, 1369-1387.",Saint of Luxemburg,Peter,not_applicable,1369,1387,2,2.09E-05,eebo
"St. Thomas's Hospital (London, England)",not_applicable,"St Thomas's Hospital (London, England)",not_applicable,not_applicable,not_applicable,2,2.09E-05,eebo
"Simon, anchorite of London Wall.",not_applicable,"Simon, anchorite of London Wall",not_applicable,not_applicable,not_applicable,2,2.09E-05,eebo
"Hospital of the Holy Ghost (Rome, Italy)",not_applicable,"Hospital of the Holy Ghost (Rome, Italy)",not_applicable,not_applicable,not_applicable,2,2.09E-05,eebo
England. Sovereign (1485-1509 : Henry VII),not_applicable,England Sovereign (1485-1509 : Henry VII),not_applicable,not_applicable,not_applicable,2,2.09E-05,eebo
England and Wales. Sovereign (1485-1509 : Henry VII).,not_applicable,England and Wales Sovereign (1485-1509 : Henry VII),not_applicable,not_applicable,not_applicable,2,2.09E-05,eebo
Catholic Church. Pope (1503-1513 : Julius II),not_applicable,Catholic Church Pope (1503-1513 : Julius II),not_applicable,not_applicable,not_applicable,2,2.09E-05,eebo
Catholic Church. Pope (1389-1404 : Boniface IX),not_applicable,Catholic Church Pope (1389-1404 : Boniface IX),not_applicable,not_applicable,not_applicable,2,2.09E-05,eebo
"Guido, of Alet.",of Alet,Guido,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Peter, of Blois,1135-1212.",of Blois,Peter,not_applicable,1135,1212,1,1.05E-05,eebo
"John, of Garland,1195-1272.",of Garland,John,not_applicable,1195,1272,1,1.05E-05,eebo
"Richard, of St. Victor, d. 1173.",of St Victor,Richard,not_applicable,not_applicable,1173,1,1.05E-05,eebo
"Robert, Prior of Shrewsbury, d. 1167.",Prior of Shrewsbury,Robert,not_applicable,not_applicable,1167,1,1.05E-05,eebo
"Benedict, Saint, Abbot of Monte Cassino.",Abbot of Monte Cassino,Saint Benedict,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Alexis, Guillaume, d. 1468",Alexis,Guillaume,not_applicable,not_applicable,1468,1,1.05E-05,eebo
"Alsoppe, Thomas.",Alsoppe,Thomas,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Betson, Thomas.",Betson,Thomas,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Bush, Paul, 1490-1558.",Bush,Paul,not_applicable,1490,1558,1,1.05E-05,eebo
"Caoursin, Guillaume, d. 1501.",Caoursin,Guillaume,not_applicable,not_applicable,1501,1,1.05E-05,eebo
"Caxton, William,1422-1491.",Caxton,William,not_applicable,1422,1491,1,1.05E-05,eebo
"Chartier, Alain, 15th cent.",Chartier,Alain,not_applicable, 15th cent.,not_applicable,1,1.05E-05,eebo
"Constable, John, epigrammatist.",Constable,John,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Copland, Robert, fl. 1508-1547.",Copland,Robert,not_applicable, fl. 1508-1547,not_applicable,1,1.05E-05,eebo
"Jean, d'Arras, 14th cent.",d'Arras,Jean,not_applicable, 14th cent.,not_applicable,1,1.05E-05,eebo
"Clere-Ville, Bartholom‚ de.",de Clere-Ville,Bartholom,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Henley, Walter de.",de Henley,Walter,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"La Tour Landry, Geoffroy de, 14th cent.",de La Tour Landry,Geoffroy,not_applicable, 14th cent.,not_applicable,1,1.05E-05,eebo
"Joannes, de Mediolano.",de Mediolano,Joannes,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Roye, Gui de,1345-1409.",de Roye,Gui,not_applicable,1345,1409,1,1.05E-05,eebo
"Donatus, Aelius.",Donatus,Aelius,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Feylde, Thomas.",Feylde,Thomas,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Fitzjames, Richard, d. 1522.",Fitzjames,Richard,not_applicable,not_applicable,1522,1,1.05E-05,eebo
"Goodwin, Christopher.",Goodwin,Christopher,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Gower, John, 1325-1408.",Gower,John,not_applicable,1325,1408,1,1.05E-05,eebo
"Hayton, Frère,1235-1314.",Hayton,Frère,not_applicable,1235,1314,1,1.05E-05,eebo
"Hendred, William, 1470-1520.",Hendred,William,not_applicable,1470,1520,1,1.05E-05,eebo
"Julius II, Pope, 1443-1513.",Julius II,Pope,not_applicable,1443,1513,1,1.05E-05,eebo
"Kempe, Margery, b.1373.",Kempe,Margery,not_applicable,1373,not_applicable,1,1.05E-05,eebo
"Laet, Jaspar, active 1530-1544.",Laet,Jaspar,not_applicable, active 1530,1544,1,1.05E-05,eebo
"Laet, Jaspar.",Laet,Jaspar,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Leigh, Valentine, fl. 1562.",Leigh,Valentine,not_applicable, fl. 1562.,not_applicable,1,1.05E-05,eebo
"Lichfield, William, d. 1448.",Lichfield,William,not_applicable,not_applicable,1448,1,1.05E-05,eebo
"Llull, Ramon, 1232-1316.",Llull,Ramon,not_applicable,1232,1316,1,1.05E-05,eebo
"Medwall, Henry, fl. 1486.",Medwall,Henry,not_applicable, fl. 1486.,not_applicable,1,1.05E-05,eebo
"Melton, William de, d. 1528.",Melton,William de,not_applicable,not_applicable,1528,1,1.05E-05,eebo
"Moulton, Thomas, fl. 1540",Moulton,Thomas,not_applicable, fl. 1540,not_applicable,1,1.05E-05,eebo
"John, of Garland, approximately 1195-approximately 1272.",of Garland,John,not_applicable, approximately 1195,approximately 1272.,1,1.05E-05,eebo
"Giles, of Rome, Archbishop of Bourges,1243-1316.",of Rome,Giles,not_applicable,1243,1316,1,1.05E-05,eebo
"Pace, Richard, 1482-1536.",Pace,Richard,not_applicable,1482,1536,1,1.05E-05,eebo
"Pius II, Pope, 1404-1464.",Pius II,Pope,not_applicable,1404,1464,1,1.05E-05,eebo
"Ryckes, John.",Ryckes,John,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Sargy, J.",Sargy,J,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Stanbridge, John, 1463-1538.",Stanbridge,John,not_applicable,1463,1538,1,1.05E-05,eebo
"Steinh”wel, Heinrich, 1412-1482",Steinh”wel,Heinrich,not_applicable,1412,1482,1,1.05E-05,eebo
"Henry, the Minstrel, fl. 1470-1492.",the Minstrel,Henry,not_applicable, fl. 1470-1492,not_applicable,1,1.05E-05,eebo
"Ursula, Saint.",Ursula,Saint,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Valence, P.",Valence,P,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Velthoven, Adrian.",Velthoven,Adrian,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Thomas, von Erfurt, 14th cent.",von Erfurt,Thomas,not_applicable, 14th cent.,not_applicable,1,1.05E-05,eebo
"Walsingham, Thomas, fl. 1360-1420.",Walsingham,Thomas,not_applicable, fl. 1360-1420,not_applicable,1,1.05E-05,eebo
"Whittington, Robert, d.1560.",Whittington,Robert,not_applicable,not_applicable,1560,1,1.05E-05,eebo
"Winter, Simon, d. 1448.",Winter,Simon,not_applicable,not_applicable,1448,1,1.05E-05,eebo
"Monastery of the Holy Cross (Crutched Friars) (London, England)",not_applicable,"Monastery of the Holy Cross (Crutched Friars) (London, England)",not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
Orden de Santiago.,not_applicable,Orden de Santiago,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Joannes Jacobi, -1384.",not_applicable,Joannes Jacobi,not_applicable, ,1384,1,1.05E-05,eebo
"Hospital of St. Katherine (Lincoln, England)",not_applicable,"Hospital of St Katherine (Lincoln, England)",not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
Hereford Cathedral. Porch and Chantry Chapel.,not_applicable,Hereford Cathedral Porch and Chantry Chapel,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Guild of Our Lady of Scala Coeli (Boston, Lincolnshire, England)",not_applicable,"Guild of Our Lady of Scala Coeli (Boston, Lincolnshire, England)",not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Franciscan Convent (Ipswich, England)",not_applicable,"Franciscan Convent (Ipswich, England)",not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
England. King's Household.,not_applicable,England King's Household,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Confraternity of St. John (Beverley, England)",not_applicable,"Confraternity of St John (Beverley, England)",not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
Catholic Church. Pope (1492-1503 : Alexander VI),not_applicable,Catholic Church Pope (1492-1503 : Alexander VI),not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
Catholic Church. Pope (1484-1492 : Innocent VIII),not_applicable,Catholic Church Pope (1484-1492 : Innocent VIII),not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"Boethius, d. 524.",not_applicable,Boethius,not_applicable,not_applicable,524,1,1.05E-05,eebo
Aristotle.,not_applicable,Aristotle,not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
"(Westminster, Confraternity of St. Cornelius)",not_applicable,"(Westminster, Confraternity of St Cornelius)",not_applicable,not_applicable,not_applicable,1,1.05E-05,eebo
