author_name,last_name,first_name,title,birthdate,deathdate,count,fraction_total,dataset
"Stevens, Augusta de Grasse",Stevens,Augusta de Grasse,,1852,1894,3,4.96E-05,project_gutenberg
"Maquet, Auguste",Maquet,Auguste,,1813,1888,3,4.96E-05,project_gutenberg
"Pitt-Rivers, Augustus Henry Lane-Fox",Pitt-Rivers,Augustus Henry Lane-Fox,,1827,1900,3,4.96E-05,project_gutenberg
"Hare, Augustus J. C. (Augustus John Cuthbert)",Hare,Augustus J. C. (Augustus John Cuthbert),,1834,1903,3,4.96E-05,project_gutenberg
"Rand, Ayn",Rand,Ayn,,1905,1982,3,4.96E-05,project_gutenberg
"Baker, B. Granville (Bernard Granville)",Baker,B. Granville (Bernard Granville),,1870,1957,3,4.96E-05,project_gutenberg
"Putnam Weale, B. L. (Bertram Lenox)",Putnam Weale,B. L. (Bertram Lenox),,1877,1930,3,4.96E-05,project_gutenberg
"Cumberland, Barlow",Cumberland,Barlow,,1846,1913,3,4.96E-05,project_gutenberg
"Mitre, Bartolomé",Mitre,Bartolomé,,1821,1906,3,4.96E-05,project_gutenberg
"Chamberlain, Basil Hall",Chamberlain,Basil Hall,,1850,1935,3,4.96E-05,project_gutenberg
"Willson, Beckles",Willson,Beckles,,1869,1942,3,4.96E-05,project_gutenberg
"Wiley, Belle",Wiley,Belle,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Harrison, Benjamin",Harrison,Benjamin,,1833,1901,3,4.96E-05,project_gutenberg
"Martin, Benjamin Ellis",Martin,Benjamin Ellis,,1839,1909,3,4.96E-05,project_gutenberg
"Norman, Benjamin Moore",Norman,Benjamin Moore,,1809,1860,3,4.96E-05,project_gutenberg
"Copplestone, Bennet",Copplestone,Bennet,,1867,1932,3,4.96E-05,project_gutenberg
"Villa-Moura, Bento de Oliveira Cardoso, Visconde de",Villa-Moura,Bento de Oliveira Cardoso,,1877,1935,3,4.96E-05,project_gutenberg
"Saint-Pierre, Bernardin de",Saint-Pierre,Bernardin de,,1737,1814,3,4.96E-05,project_gutenberg
"Villa Ramírez, Bernardo",Villa Ramírez,Bernardo,,1911,no_deathdate,3,4.96E-05,project_gutenberg
"Taylor, Bert Leston",Taylor,Bert Leston,,1866,1921,3,4.96E-05,project_gutenberg
"Ruck, Berta",Ruck,Berta,,1878,1978,3,4.96E-05,project_gutenberg
"Suttner, Bertha von",Suttner,Bertha von,,1843,1914,3,4.96E-05,project_gutenberg
"Elfving, Betty",Elfving,Betty,,1837,1923,3,4.96E-05,project_gutenberg
"Dix, Beulah Marie",Dix,Beulah Marie,,1876,1970,3,4.96E-05,project_gutenberg
"Pascal, Blaise",Pascal,Blaise,,1623,1662,3,4.96E-05,project_gutenberg
"Prus, Bolesław",Prus,Bolesław,,1847,1912,3,4.96E-05,project_gutenberg
"Whitlock, Brand",Whitlock,Brand,,1869,1934,3,4.96E-05,project_gutenberg
United States. Bureau of the Census,United States.,Bureau of the Census,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Dunn, Byron A. (Byron Archibald)",Dunn,Byron A. (Byron Archibald),,1842,1926,3,4.96E-05,project_gutenberg
"Hostrup, C. (Christian)",Hostrup,C. (Christian),,1818,1892,3,4.96E-05,project_gutenberg
"Stephens, C. A. (Charles Asbury)",Stephens,C. A. (Charles Asbury),,1844,1931,3,4.96E-05,project_gutenberg
"Velde, C. F. van der (Carl Franz)",Velde,C. F. van der (Carl Franz),,1779,1824,3,4.96E-05,project_gutenberg
"Forbes-Lindsay, C. H.",Forbes-Lindsay,C. H.,,1860,no_deathdate,3,4.96E-05,project_gutenberg
"Wills, C. J. (Charles James)",Wills,C. J. (Charles James),,1842,1912,3,4.96E-05,project_gutenberg
"Morgan, C. Lloyd (Conwy Lloyd)",Morgan,C. Lloyd (Conwy Lloyd),,1852,1936,3,4.96E-05,project_gutenberg
"Stevens, C. M. (Charles McClellan)",Stevens,C. M. (Charles McClellan),,1861,no_deathdate,3,4.96E-05,project_gutenberg
"Watkins, C. Malcolm",Watkins,C. Malcolm,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Enock, C. Reginald (Charles Reginald)",Enock,C. Reginald (Charles Reginald),,1868,1970,3,4.96E-05,project_gutenberg
"Guild, C. S. (Caroline Snowden)",Guild,C. S. (Caroline Snowden),,1827,1898,3,4.96E-05,project_gutenberg
"Wheeler, Candace",Wheeler,Candace,,1827,1923,3,4.96E-05,project_gutenberg
"Figueiredo, Cândido de",Figueiredo,Cândido de,,1846,1925,3,4.96E-05,project_gutenberg
"Etlar, Carit",Etlar,Carit,,1816,1900,3,4.96E-05,project_gutenberg
"Engel, Carl",Engel,Carl,,1818,1882,3,4.96E-05,project_gutenberg
"Saxon, Carl",Saxon,Carl,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Jacobi, Carl Richard",Jacobi,Carl Richard,,1908,1997,3,4.96E-05,project_gutenberg
"Norton, Carol",Norton,Carol,,1876,no_deathdate,3,4.96E-05,project_gutenberg
"Bancroft, Caroline",Bancroft,Caroline,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Jacobs, Caroline Emilia",Jacobs,Caroline Emilia,,1872,1909,3,4.96E-05,project_gutenberg
"Hentz, Caroline Lee",Hentz,Caroline Lee,,1800,1856,3,4.96E-05,project_gutenberg
"Woodson, Carter Godwin",Woodson,Carter Godwin,,1875,1950,3,4.96E-05,project_gutenberg
"Torr, Cecil",Torr,Cecil,,1857,1928,3,4.96E-05,project_gutenberg
"Balbo, Cesare, conte",Balbo,Cesare,,1789,1853,3,4.96E-05,project_gutenberg
"Macklin, Charles",Macklin,Charles,,no_birthdate,1797,3,4.96E-05,project_gutenberg
"Hooton, Charles",Hooton,Charles,,no_birthdate,1847,3,4.96E-05,project_gutenberg
"Sealsfield, Charles",Sealsfield,Charles,,1793,1864,3,4.96E-05,project_gutenberg
"Babbage, Charles",Babbage,Charles,,1791,1871,3,4.96E-05,project_gutenberg
"Gounod, Charles",Gounod,Charles,,1818,1893,3,4.96E-05,project_gutenberg
"Hindley, Charles",Hindley,Charles,,no_birthdate,1893,3,4.96E-05,project_gutenberg
"Montblanc, Charles, comte de",Montblanc,Charles,,1833,1894,3,4.96E-05,project_gutenberg
"Chipiez, Charles",Chipiez,Charles,,1835,1901,3,4.96E-05,project_gutenberg
"Dixon, Charles",Dixon,Charles,,1858,1926,3,4.96E-05,project_gutenberg
"Le Goffic, Charles",Le Goffic,Charles,,1863,1932,3,4.96E-05,project_gutenberg
"Goddard, Charles",Goddard,Charles,,1879,1951,3,4.96E-05,project_gutenberg
"Gunnison, Charles A.",Gunnison,Charles A.,,1861,1897,3,4.96E-05,project_gutenberg
"McMurry, Charles A. (Charles Alexander)",McMurry,Charles A. (Charles Alexander),,1857,1929,3,4.96E-05,project_gutenberg
"Hawes, Charles Boardman",Hawes,Charles Boardman,,1889,1923,3,4.96E-05,project_gutenberg
"Dobie, Charles Caldwell",Dobie,Charles Caldwell,,1881,1943,3,4.96E-05,project_gutenberg
"Hatch, Charles E., Jr.",Hatch Jr.,Charles E.,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Orr, Charles Ebert",Orr,Charles Ebert,,1861,1933,3,4.96E-05,project_gutenberg
"Talman, Charles Fitzhugh",Talman,Charles Fitzhugh,,1874,1936,3,4.96E-05,project_gutenberg
"Lummis, Charles Fletcher",Lummis,Charles Fletcher,,1859,1928,3,4.96E-05,project_gutenberg
"Bennett, Charles H. (Charles Henry)",Bennett,Charles H. (Charles Henry),,1829,1867,3,4.96E-05,project_gutenberg
"Clark, Charles Heber",Clark,Charles Heber,,1841,1915,3,4.96E-05,project_gutenberg
"Korinek, Charles James",Korinek,Charles James,,1880,no_deathdate,3,4.96E-05,project_gutenberg
"Bowditch, Charles P. (Charles Pickering)",Bowditch,Charles P. (Charles Pickering),,1842,1921,3,4.96E-05,project_gutenberg
"Langlois, Charles Victor",Langlois,Charles Victor,,1863,1929,3,4.96E-05,project_gutenberg
"Bardsley, Charles Wareing Endell",Bardsley,Charles Wareing Endell,,1843,1898,3,4.96E-05,project_gutenberg
"Emerson, Charles Wesley",Emerson,Charles Wesley,,1837,1908,3,4.96E-05,project_gutenberg
"Falkman, Charlotta",Falkman,Charlotta,,1795,1882,3,4.96E-05,project_gutenberg
"Herr, Charlotte B. (Charlotte Bronte)",Herr,Charlotte B. (Charlotte Bronte),,1875,1963,3,4.96E-05,project_gutenberg
"Steele, Chester K.",Steele,Chester K.,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Morgenstern, Christian",Morgenstern,Christian,,1871,1914,3,4.96E-05,project_gutenberg
"Gellert, Christian Fürchtegott",Gellert,Christian Fürchtegott,,1715,1769,3,4.96E-05,project_gutenberg
"Keck, Christine M.",Keck,Christine M.,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Leadem, Christopher",Leadem,Christopher,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Blank, Clair",Blank,Clair,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Duras, Claire de Durfort, duchesse de",de Duras,Claire de Durfort,,1777,1828,3,4.96E-05,project_gutenberg
"Morris, Clara",Morris,Clara,,1848,1925,3,4.96E-05,project_gutenberg
"Winlow, Clara Vostrovsky",Winlow,Clara Vostrovsky,,1876,no_deathdate,3,4.96E-05,project_gutenberg
"Day, Clarence",Day,Clarence,,1874,1935,3,4.96E-05,project_gutenberg
"Hawkes, Clarence",Hawkes,Clarence,,1869,1954,3,4.96E-05,project_gutenberg
"Wissler, Clark",Wissler,Clark,,1870,1947,3,4.96E-05,project_gutenberg
"Grahame-White, Claude",Grahame-White,Claude,,1879,1959,3,4.96E-05,project_gutenberg
"Bragdon, Claude Fayette",Bragdon,Claude Fayette,,1866,1946,3,4.96E-05,project_gutenberg
"Hamilton, Clayton Meeker",Hamilton,Clayton Meeker,,1881,1946,3,4.96E-05,project_gutenberg
"Helm, Clementine",Helm,Clementine,,1825,1896,3,4.96E-05,project_gutenberg
"Garis, Cleo F.",Garis,Cleo F.,,1905,1998,3,4.96E-05,project_gutenberg
"Munro, Colin",Munro,Colin,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Cibber, Colley",Cibber,Colley,,1671,1757,3,4.96E-05,project_gutenberg
United States. Congress. House. Committee on Un-American Activities,United States.,Congress. House. Committee on Un-American Activities,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Comer, Cornelia A. P. (Cornelia Atwood Pratt)",Comer,Cornelia A. P. (Cornelia Atwood Pratt),,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Harris, Credo Fitch",Harris,Credo Fitch,,1874,1956,3,4.96E-05,project_gutenberg
"Belgioioso, Cristina",Belgioioso,Cristina,,1808,1871,3,4.96E-05,project_gutenberg
"Burleigh, Cyril",Burleigh,Cyril,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Hopkins, Cyril G. (Cyril George)",Hopkins,Cyril G. (Cyril George),,1866,1919,3,4.96E-05,project_gutenberg
"Dalziel, D. (Davison)",Dalziel,D. (Davison),,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Knight, Damon",Knight,Damon,,1922,2002,3,4.96E-05,project_gutenberg
"Xiong, Damu, active 16th century",Xiong,Damu,,active 16th century,no_deathdate,3,4.96E-05,project_gutenberg
"Kirkwood, Daniel",Kirkwood,Daniel,,1814,1895,3,4.96E-05,project_gutenberg
"Wise, Daniel",Wise,Daniel,,1813,1898,3,4.96E-05,project_gutenberg
"Sten, Daniel",Sten,Daniel,,1846,1930,3,4.96E-05,project_gutenberg
"Galouye, Daniel F.",Galouye,Daniel F.,,1920,1976,3,4.96E-05,project_gutenberg
"Brewster, David",Brewster,David,,1781,1868,3,4.96E-05,project_gutenberg
"Masson, David",Masson,David,,1822,1907,3,4.96E-05,project_gutenberg
"Wells, David Dwight",Wells,David Dwight,,1868,1900,3,4.96E-05,project_gutenberg
"Fisher, David E.",Fisher,David E.,,1932,no_deathdate,3,4.96E-05,project_gutenberg
"Smith, David Eugene",Smith,David Eugene,,1860,1944,3,4.96E-05,project_gutenberg
"Turner, Dawson",Turner,Dawson,,1775,1858,3,4.96E-05,project_gutenberg
"Menant, Delphine",Menant,Delphine,,1850,no_deathdate,3,4.96E-05,project_gutenberg
"Vikelas, Demetrios",Vikelas,Demetrios,,1835,1908,3,4.96E-05,project_gutenberg
"Aduarte, Diego",Aduarte,Diego,,1569,1636,3,4.96E-05,project_gutenberg
"Boucicault, Dion",Boucicault,Dion,,1820,1890,3,4.96E-05,project_gutenberg
"Westlake, Donald E.",Westlake,Donald E.,,1933,2008,3,4.96E-05,project_gutenberg
"Byrne, Donn",Byrne,Donn,,1889,1928,3,4.96E-05,project_gutenberg
"Wordsworth, Dorothy",Wordsworth,Dorothy,,1771,1855,3,4.96E-05,project_gutenberg
"Parker, Dorothy",Parker,Dorothy,,1893,1967,3,4.96E-05,project_gutenberg
"Menpes, Dorothy",Menpes,Dorothy,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Jerrold, Douglas William",Jerrold,Douglas William,,1803,1857,3,4.96E-05,project_gutenberg
"Drury, Dru",Drury,Dru,,1725,1803,3,4.96E-05,project_gutenberg
"Liu, E",Liu,E,,1857,1909,3,4.96E-05,project_gutenberg
"D'Oliveira, E. (Elias)",D'Oliveira,E. (Elias),,1886,1944,3,4.96E-05,project_gutenberg
"Prentiss, E. (Elizabeth)",Prentiss,E. (Elizabeth),,1818,1878,3,4.96E-05,project_gutenberg
"Amélineau, E. (Emile)",Amélineau,E. (Emile),,1850,1915,3,4.96E-05,project_gutenberg
"Smith, E. Boyd (Elmer Boyd)",Smith,E. Boyd (Elmer Boyd),,1860,1943,3,4.96E-05,project_gutenberg
"Brown, E. E. (Emma Elizabeth)",Brown,E. E. (Emma Elizabeth),,1847,no_deathdate,3,4.96E-05,project_gutenberg
"Chapin, E. H. (Edwin Hubbell)",Chapin,E. H. (Edwin Hubbell),,1814,1880,3,4.96E-05,project_gutenberg
"Young, E. H. (Emily Hilda)",Young,E. H. (Emily Hilda),,1880,1949,3,4.96E-05,project_gutenberg
"Means, E. K. (Eldred Kurtz)",Means,E. K. (Eldred Kurtz),,1878,1957,3,4.96E-05,project_gutenberg
"Cockrum, E. Lendell",Cockrum,E. Lendell,,1920,2009,3,4.96E-05,project_gutenberg
"Hull, E. M. (Edith Maude)",Hull,E. M. (Edith Maude),,1880,1947,3,4.96E-05,project_gutenberg
"Newman, E. M. (Edward Manuel)",Newman,E. M. (Edward Manuel),,1870,1953,3,4.96E-05,project_gutenberg
"Thurston, E. Temple (Ernest Temple)",Thurston,E. Temple (Ernest Temple),,1879,1933,3,4.96E-05,project_gutenberg
"Muybridge, Eadweard",Muybridge,Eadweard,,1830,1904,3,4.96E-05,project_gutenberg
"Reed, Earl H. (Earl Howell)",Reed,Earl H. (Earl Howell),,1863,1931,3,4.96E-05,project_gutenberg
"Rexford, Eben E. (Eben Eugene)",Rexford,Eben E. (Eben Eugene),,1848,1916,3,4.96E-05,project_gutenberg
"Clinton, Ed M.",Clinton,Ed M.,,1926,2006,3,4.96E-05,project_gutenberg
"Staley, Edgcumbe",Staley,Edgcumbe,,1845,no_deathdate,3,4.96E-05,project_gutenberg
"Howes, Edith",Howes,Edith,,1872,1954,3,4.96E-05,project_gutenberg
"Wyatt, Edith",Wyatt,Edith,,1873,1958,3,4.96E-05,project_gutenberg
"Bancroft, Edith",Bancroft,Edith,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Dunton, Edith K. (Edith Kellogg)",Dunton,Edith K. (Edith Kellogg),,1875,no_deathdate,3,4.96E-05,project_gutenberg
"Leamy, Edmund",Leamy,Edmund,,1848,1904,3,4.96E-05,project_gutenberg
"Dane, Edmund (Military historian)",Dane,Edmund (Military historian),,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Young, Edward",Young,Edward,,1683,1765,3,4.96E-05,project_gutenberg
"FitzGerald, Edward",FitzGerald,Edward,,1809,1883,3,4.96E-05,project_gutenberg
"Dowden, Edward",Dowden,Edward,,1843,1913,3,4.96E-05,project_gutenberg
"Berdoe, Edward",Berdoe,Edward,,1836,1916,3,4.96E-05,project_gutenberg
"Peple, Edward",Peple,Edward,,1869,1924,3,4.96E-05,project_gutenberg
"Clodd, Edward",Clodd,Edward,,1840,1930,3,4.96E-05,project_gutenberg
"Step, Edward",Step,Edward,,1855,1931,3,4.96E-05,project_gutenberg
"Streeter, Edward",Streeter,Edward,,1891,1976,3,4.96E-05,project_gutenberg
"Lasker, Edward",Lasker,Edward,,1885,1981,3,4.96E-05,project_gutenberg
"Cheyney, Edward G. (Edward Gheen)",Cheyney,Edward G. (Edward Gheen),,1878,1950,3,4.96E-05,project_gutenberg
"Trelawny, Edward John",Trelawny,Edward John,,1792,1881,3,4.96E-05,project_gutenberg
"Eyre, Edward John",Eyre,Edward John,,1815,1901,3,4.96E-05,project_gutenberg
"Wheeler, Edward L. (Edward Lytton)",Wheeler,Edward L. (Edward Lytton),,1854,1885,3,4.96E-05,project_gutenberg
"Shaw, Edward R. (Edward Richard)",Shaw,Edward R. (Edward Richard),,1855,1903,3,4.96E-05,project_gutenberg
"Pratt, Edwin A.",Pratt,Edwin A.,,1854,1922,3,4.96E-05,project_gutenberg
"Galbreath, Edwin C. (Edwin Carter)",Galbreath,Edwin C. (Edwin Carter),,1913,1989,3,4.96E-05,project_gutenberg
"Slosson, Edwin E. (Edwin Emery)",Slosson,Edwin E. (Edwin Emery),,1865,1929,3,4.96E-05,project_gutenberg
"Ryerson, Egerton",Ryerson,Egerton,,1803,1882,3,4.96E-05,project_gutenberg
"Eastman, Elaine Goodale",Eastman,Elaine Goodale,,1863,1953,3,4.96E-05,project_gutenberg
"Brooks, Elbridge S. (Elbridge Streeter)",Brooks,Elbridge S. (Elbridge Streeter),,1846,1902,3,4.96E-05,project_gutenberg
"Stredder, Eleanor",Stredder,Eleanor,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Brainerd, Eleanor Hoyt",Brainerd,Eleanor Hoyt,,1868,1942,3,4.96E-05,project_gutenberg
"Strickland, Elisabeth",Strickland,Elisabeth,,1794,1875,3,4.96E-05,project_gutenberg
"Hall, Eliza Calvert",Hall,Eliza Calvert,,1856,1935,3,4.96E-05,project_gutenberg
"Haywood, Eliza Fowler",Haywood,Eliza Fowler,,no_birthdate,1756,3,4.96E-05,project_gutenberg
"Stoddard, Elizabeth",Stoddard,Elizabeth,,1823,1902,3,4.96E-05,project_gutenberg
"Harrison, Elizabeth",Harrison,Elizabeth,,1849,1927,3,4.96E-05,project_gutenberg
"Cooper, Elizabeth",Cooper,Elizabeth,,1877,1945,3,4.96E-05,project_gutenberg
"Miller, Elizabeth",Miller,Elizabeth,,1878,1961,3,4.96E-05,project_gutenberg
"Butler, Elizabeth (Elizabeth Southerden Thompson)",Butler,Elizabeth (Elizabeth Southerden Thompson),,1846,1933,3,4.96E-05,project_gutenberg
"Peabody, Elizabeth Palmer",Peabody,Elizabeth Palmer,,1804,1894,3,4.96E-05,project_gutenberg
"Pinchard, Elizabeth Sibthorpe",Pinchard,Elizabeth Sibthorpe,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Champney, Elizabeth W. (Elizabeth Williams)",Champney,Elizabeth W. (Elizabeth Williams),,1850,1922,3,4.96E-05,project_gutenberg
"Wallace, Ellen",Wallace,Ellen,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Clayton, Ellen C. (Ellen Creathorne)",Clayton,Ellen C. (Ellen Creathorne),,1834,1900,3,4.96E-05,project_gutenberg
"Whitney, Elliott",Whitney,Elliott,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Lasker-Schüler, Else",Lasker-Schüler,Else,,1869,1945,3,4.96E-05,project_gutenberg
"Eells, Elsie Spicer",Eells,Elsie Spicer,,1880,1963,3,4.96E-05,project_gutenberg
"Willman, Elvira",Willman,Elvira,,1875,1925,3,4.96E-05,project_gutenberg
"Durkheim, Émile",Durkheim,Émile,,1858,1917,3,4.96E-05,project_gutenberg
"Moreau, Émile",Moreau,Émile,,1852,1922,3,4.96E-05,project_gutenberg
"Girardin, Emile de, Mme",Girardin,Emile de,,1804,1855,3,4.96E-05,project_gutenberg
"Dillon, Emile Joseph",Dillon,Emile Joseph,,1855,1933,3,4.96E-05,project_gutenberg
"Salgari, Emilio",Salgari,Emilio,,1862,1911,3,4.96E-05,project_gutenberg
"Julian, Emperor of Rome",Julian,Emperor of Rome,,331,363,3,4.96E-05,project_gutenberg
"Mackay, Eric",Mackay,Eric,,1851,1898,3,4.96E-05,project_gutenberg
"Kivijärvi, Erkki",Kivijärvi,Erkki,,1882,1942,3,4.96E-05,project_gutenberg
"Desprez, Ernest",Desprez,Ernest,,1801,1859,3,4.96E-05,project_gutenberg
"Lebon, Ernest",Lebon,Ernest,,1846,1922,3,4.96E-05,project_gutenberg
"Glanville, Ernest",Glanville,Ernest,,1856,1925,3,4.96E-05,project_gutenberg
"Scott, Ernest, Sir",Scott,Ernest,,1868,1939,3,4.96E-05,project_gutenberg
"Poole, Ernest",Poole,Ernest,,1880,1950,3,4.96E-05,project_gutenberg
"Young, Ernest",Young,Ernest,,1869,1952,3,4.96E-05,project_gutenberg
"Vizetelly, Ernest Alfred",Vizetelly,Ernest Alfred,,1853,1922,3,4.96E-05,project_gutenberg
"Bax, Ernest Belfort",Bax,Ernest Belfort,,1854,1926,3,4.96E-05,project_gutenberg
"Shackleton, Ernest Henry, Sir",Shackleton,Ernest Henry,,1874,1922,3,4.96E-05,project_gutenberg
"Tegnér, Esaias",Tegnér,Esaias,,1782,1846,3,4.96E-05,project_gutenberg
"Virtala, Esko",Virtala,Esko,,1864,1927,3,4.96E-05,project_gutenberg
"Singleton, Esther",Singleton,Esther,,1865,1930,3,4.96E-05,project_gutenberg
"Brill, Ethel C. (Ethel Claire)",Brill,Ethel C. (Ethel Claire),,1877,no_deathdate,3,4.96E-05,project_gutenberg
"Phillips, Ethel Calvert",Phillips,Ethel Calvert,,no_birthdate,1947,3,4.96E-05,project_gutenberg
"Eliot, Ethel Cook",Eliot,Ethel Cook,,1890,1972,3,4.96E-05,project_gutenberg
"Delacroix, Eugène",Delacroix,Eugène,,1798,1863,3,4.96E-05,project_gutenberg
"Fromentin, Eugène",Fromentin,Eugène,,1820,1876,3,4.96E-05,project_gutenberg
"Brieux, Eugène",Brieux,Eugène,,1858,1932,3,4.96E-05,project_gutenberg
"Keefe, Eugene K.",Keefe,Eugene K.,,1922,no_deathdate,3,4.96E-05,project_gutenberg
"Potts, Eugenia Dunlap",Potts,Eugenia Dunlap,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Budgell, Eustace",Budgell,Eustace,,1686,1737,3,4.96E-05,project_gutenberg
"Underhill, Evelyn",Underhill,Evelyn,,1875,1941,3,4.96E-05,project_gutenberg
"Scott, Evelyn",Scott,Evelyn,,1893,1963,3,4.96E-05,project_gutenberg
"Martinengo-Cesaresco, Evelyn Lilian Hazeldine Carrington, contessa",Martinengo-Cesaresco,Evelyn Lilian Hazeldine Carrington,,1852,1931,3,4.96E-05,project_gutenberg
"Phillips, Everett Franklin",Phillips,Everett Franklin,,1878,1951,3,4.96E-05,project_gutenberg
"Haverfield, F. (Francis)",Haverfield,F. (Francis),,1860,1919,3,4.96E-05,project_gutenberg
"Bente, F. (Friedrich)",Bente,F. (Friedrich),,1858,1930,3,4.96E-05,project_gutenberg
"Smith, F. Berkeley (Frank Berkeley)",Smith,F. Berkeley (Frank Berkeley),,1869,1931,3,4.96E-05,project_gutenberg
"Robinson, F. W. (Frederick William)",Robinson,F. W. (Frederick William),,1830,1901,3,4.96E-05,project_gutenberg
"Newberry, Fannie E. (Fannie Ellsworth)",Newberry,Fannie E. (Fannie Ellsworth),,1848,1942,3,4.96E-05,project_gutenberg
"Jagor, Fedor",Jagor,Fedor,,1816,1900,3,4.96E-05,project_gutenberg
"Trigo, Felipe",Trigo,Felipe,,1864,1916,3,4.96E-05,project_gutenberg
"Salten, Felix",Salten,Felix,,1869,1945,3,4.96E-05,project_gutenberg
"Timmermans, Felix",Timmermans,Felix,,1886,1947,3,4.96E-05,project_gutenberg
"Speiser, Felix",Speiser,Felix,,1880,1949,3,4.96E-05,project_gutenberg
"Hardekopf, Ferdinand",Hardekopf,Ferdinand,,1876,1954,3,4.96E-05,project_gutenberg
"Caballero, Fernán",Caballero,Fernán,,1796,1877,3,4.96E-05,project_gutenberg
"Klickmann, Flora",Klickmann,Flora,,1867,1958,3,4.96E-05,project_gutenberg
"Carpenter, Flora L. (Flora Leona)",Carpenter,Flora L. (Flora Leona),,1880,no_deathdate,3,4.96E-05,project_gutenberg
"Warden, Florence",Warden,Florence,,1857,1929,3,4.96E-05,project_gutenberg
"Hall, Florence Howe",Hall,Florence Howe,,1845,1922,3,4.96E-05,project_gutenberg
"Cajori, Florian",Cajori,Florian,,1859,1930,3,4.96E-05,project_gutenberg
"Hooker, Forrestine C. (Forrestine Cooper)",Hooker,Forrestine C. (Forrestine Cooper),,1867,1932,3,4.96E-05,project_gutenberg
"Olcott, Frances Jenkins",Olcott,Frances Jenkins,,1872,1963,3,4.96E-05,project_gutenberg
"Sterrett, Frances R. (Frances Roberta)",Sterrett,Frances R. (Frances Roberta),,1869,1947,3,4.96E-05,project_gutenberg
"Havergal, Frances Ridley",Havergal,Frances Ridley,,1836,1879,3,4.96E-05,project_gutenberg
"Crispi, Francesco",Crispi,Francesco,,1818,1901,3,4.96E-05,project_gutenberg
"Darwin, Francis, Sir",Darwin,Francis,,1848,1925,3,4.96E-05,project_gutenberg
"Pearson, Francis B. (Francis Bail)",Pearson,Francis B. (Francis Bail),,1853,no_deathdate,3,4.96E-05,project_gutenberg
"Grimké, Francis J. (Francis James)",Grimké,Francis J. (Francis James),,1850,1937,3,4.96E-05,project_gutenberg
"Kroll, Francis Lynde",Kroll,Francis Lynde,,1904,1973,3,4.96E-05,project_gutenberg
"Sullivan, Francis William",Sullivan,Francis William,,1887,no_deathdate,3,4.96E-05,project_gutenberg
"Mauriac, François",Mauriac,François,,1885,1970,3,4.96E-05,project_gutenberg
"Sidgwick, Frank",Sidgwick,Frank,,1879,1939,3,4.96E-05,project_gutenberg
"Herbert, Frank",Herbert,Frank,,1920,1986,3,4.96E-05,project_gutenberg
"Walton, Frank",Walton,Frank,,no_birthdate,no_deathdate,3,4.96E-05,project_gutenberg
"Fetter, Frank A. (Frank Albert)",Fetter,Frank A. (Frank Albert),,1863,1949,3,4.96E-05,project_gutenberg
"Stearns, Frank Preston",Stearns,Frank Preston,,1846,1917,3,4.96E-05,project_gutenberg
"Werfel, Franz",Werfel,Franz,,1890,1945,3,4.96E-05,project_gutenberg
"Seebohm, Frederic",Seebohm,Frederic,,1833,1912,3,4.96E-05,project_gutenberg
"Manning, Frederic",Manning,Frederic,,1882,1935,3,4.96E-05,project_gutenberg
"Ogg, Frederic Austin",Ogg,Frederic Austin,,1878,1951,3,4.96E-05,project_gutenberg
"Kitton, Frederic George",Kitton,Frederic George,,1856,1904,3,4.96E-05,project_gutenberg
"Stimson, Frederic Jesup",Stimson,Frederic Jesup,,1855,1943,3,4.96E-05,project_gutenberg
"Schwatka, Frederick",Schwatka,Frederick,,1849,1892,3,4.96E-05,project_gutenberg
"Ross, Frederick",Ross,Frederick,,1816,1893,3,4.96E-05,project_gutenberg
"Treves, Frederick",Treves,Frederick,,1853,1923,3,4.96E-05,project_gutenberg
"Niecks, Frederick",Niecks,Frederick,,1845,1924,3,4.96E-05,project_gutenberg
