author_name,first_name,last_name,title,count,fraction_total,dataset
Kenneth Lincoln,Kenneth,Lincoln,,70,0.000193,open_syllabus
Nathaniel Mackey,Nathaniel,Mackey,,70,0.000193,open_syllabus
Pat Maier,Pat,Maier,,70,0.000193,open_syllabus
Daniel Lamont McDonald,Daniel Lamont,McDonald,,70,0.000193,open_syllabus
Marie Mulvey-Roberts,Marie,Mulvey-Roberts,,70,0.000193,open_syllabus
Patrick D. Murphy,Patrick D,Murphy,,70,0.000193,open_syllabus
N. Y. Metropolitan Museum of Art (New York,N. Y. Metropolitan Museum of Art,New York,,70,0.000193,open_syllabus
Grace Nichols,Grace,Nichols,,70,0.000193,open_syllabus
John Oakland,John,Oakland,,70,0.000193,open_syllabus
Scott O.'Dell,Scott,O'Dell,,70,0.000193,open_syllabus
Mary Orr,Mary,Orr,,70,0.000193,open_syllabus
Anthony Pagden,Anthony,Pagden,,70,0.000193,open_syllabus
Dilys Parkinson,Dilys,Parkinson,,70,0.000193,open_syllabus
Roy Harvey Pearce,Roy Harvey,Pearce,,70,0.000193,open_syllabus
William H. Phillips,William H,Phillips,,70,0.000193,open_syllabus
Elizabeth Prettejohn,Elizabeth,Prettejohn,,70,0.000193,open_syllabus
Alessandra Raengo,Alessandra,Raengo,,70,0.000193,open_syllabus
Suzanne Romaine,Suzanne,Romaine,,70,0.000193,open_syllabus
Andre Schiffrin,Andre,Schiffrin,,70,0.000193,open_syllabus
Muriel Schulz,Muriel,Schulz,,70,0.000193,open_syllabus
Debora K. Shuger,Debora K,Shuger,,70,0.000193,open_syllabus
Robert Silverberg,Robert,Silverberg,,70,0.000193,open_syllabus
Norman Sims,Norman,Sims,,70,0.000193,open_syllabus
Meredith Anne Skura,Meredith Anne,Skura,,70,0.000193,open_syllabus
Igor Stravinsky,Igor,Stravinsky,,70,0.000193,open_syllabus
Douglas Tallack,Douglas,Tallack,,70,0.000193,open_syllabus
Charles Taylor,Charles,Taylor,,70,0.000193,open_syllabus
Jerome Taylor,Jerome,Taylor,,70,0.000193,open_syllabus
Anthony Thwaite,Anthony,Thwaite,,70,0.000193,open_syllabus
William Vesterman,William,Vesterman,,70,0.000193,open_syllabus
Susan Vreeland,Susan,Vreeland,,70,0.000193,open_syllabus
Albrecht Wagner,Albrecht,Wagner,,70,0.000193,open_syllabus
James Walter,James,Walter,,70,0.000193,open_syllabus
Paul Wood,Paul,Wood,,70,0.000193,open_syllabus
W. Royce Adams,W Royce,Adams,,69,0.00019,open_syllabus
Catherine M. S. Alexander,Catherine M. S.,Alexander,,69,0.00019,open_syllabus
Robert Clyde Allen,Robert Clyde,Allen,,69,0.00019,open_syllabus
Keith H. Basso,Keith H,Basso,,69,0.00019,open_syllabus
Ann Beattie,Ann,Beattie,,69,0.00019,open_syllabus
Millicent Bell,Millicent,Bell,,69,0.00019,open_syllabus
Jane Bennett,Jane,Bennett,,69,0.00019,open_syllabus
Shari Benstock,Shari,Benstock,,69,0.00019,open_syllabus
David Bowie,David,Bowie,,69,0.00019,open_syllabus
Marion Zimmer Bradley,Marion Zimmer,Bradley,,69,0.00019,open_syllabus
Paul Brians,Paul,Brians,,69,0.00019,open_syllabus
Joseph Brodsky,Joseph,Brodsky,,69,0.00019,open_syllabus
Eve Bunting,Eve,Bunting,,69,0.00019,open_syllabus
David R. Carter,David R,Carter,,69,0.00019,open_syllabus
William Caxton,William,Caxton,,69,0.00019,open_syllabus
Pierre Corneille,Pierre,Corneille,,69,0.00019,open_syllabus
Bram Dijkstra,Bram,Dijkstra,,69,0.00019,open_syllabus
Brian Doyle,Brian,Doyle,,69,0.00019,open_syllabus
Sharon M. Draper,Sharon M,Draper,,69,0.00019,open_syllabus
Michael Drayton,Michael,Drayton,,69,0.00019,open_syllabus
Richard J. Finneran,Richard J,Finneran,,69,0.00019,open_syllabus
John Miles Foley,John Miles,Foley,,69,0.00019,open_syllabus
Pamela K. Gilbert,Pamela K,Gilbert,,69,0.00019,open_syllabus
Eric H. Glendinning,Eric H,Glendinning,,69,0.00019,open_syllabus
C. C. Goen,C C,Goen,,69,0.00019,open_syllabus
Andrew Goodwin,Andrew,Goodwin,,69,0.00019,open_syllabus
Temple Grandin,Temple,Grandin,,69,0.00019,open_syllabus
Nancy Grant,Nancy,Grant,,69,0.00019,open_syllabus
Trudier Harris,Trudier,Harris,,69,0.00019,open_syllabus
Václav Havel,Václav,Havel,,69,0.00019,open_syllabus
Jeet Heer,Jeet,Heer,,69,0.00019,open_syllabus
Richard Hoggart,Richard,Hoggart,,69,0.00019,open_syllabus
Clare Howell,Clare,Howell,,69,0.00019,open_syllabus
Michael Hulse,Michael,Hulse,,69,0.00019,open_syllabus
Donald Keesey,Donald,Keesey,,69,0.00019,open_syllabus
Thomas P. Klammer,Thomas P,Klammer,,69,0.00019,open_syllabus
Holger Klein,Holger,Klein,,69,0.00019,open_syllabus
John Kucich,John,Kucich,,69,0.00019,open_syllabus
Alison Lee,Alison,Lee,,69,0.00019,open_syllabus
Brian Matthews,Brian,Matthews,,69,0.00019,open_syllabus
Richard Maxwell,Richard,Maxwell,,69,0.00019,open_syllabus
Joseph Hillis Miller,Joseph Hillis,Miller,,69,0.00019,open_syllabus
Michael Moon,Michael,Moon,,69,0.00019,open_syllabus
F. R. Palmer,F R,Palmer,,69,0.00019,open_syllabus
William Palmer,William,Palmer,,69,0.00019,open_syllabus
A. A. Phillips,A A,Phillips,,69,0.00019,open_syllabus
Diana C. Reep,Diana C,Reep,,69,0.00019,open_syllabus
Marlon Riggs,Marlon,Riggs,,69,0.00019,open_syllabus
John Paul Riquelme,John Paul,Riquelme,,69,0.00019,open_syllabus
Carl Sagan,Carl,Sagan,,69,0.00019,open_syllabus
John Scarry,John,Scarry,,69,0.00019,open_syllabus
Richard J. Schoeck,Richard J,Schoeck,,69,0.00019,open_syllabus
Linda M. Shires,Linda M,Shires,,69,0.00019,open_syllabus
John Kennedy Toole,John Kennedy,Toole,,69,0.00019,open_syllabus
David Treuer,David,Treuer,,69,0.00019,open_syllabus
François Truffaut,François,Truffaut,,69,0.00019,open_syllabus
Giuseppe Verdi,Giuseppe,Verdi,,69,0.00019,open_syllabus
Katie Wales,Katie,Wales,,69,0.00019,open_syllabus
George C. Wolfe,George C,Wolfe,,69,0.00019,open_syllabus
Anthony C. Yu,Anthony C,Yu,,69,0.00019,open_syllabus
Susan Zimmerman,Susan,Zimmerman,,69,0.00019,open_syllabus
Peter Abelard,Peter,Abelard,,68,0.000187,open_syllabus
Latifa Al-Zayyat,Latifa,Al-Zayyat,,68,0.000187,open_syllabus
Johann Sebastian Bach,Johann Sebastian,Bach,,68,0.000187,open_syllabus
Sheridan Warner Baker,Sheridan Warnere,Baker,,68,0.000187,open_syllabus
Anna Letitia Aikin Barbauld,Anna Letitia Aikin,Barbauld,,68,0.000187,open_syllabus
Richard Bausch,Richard,Bausch,,68,0.000187,open_syllabus
David Bell,David,Bell,,68,0.000187,open_syllabus
Donna Bennett,Donna,Bennett,,68,0.000187,open_syllabus
Paula Bennett,Paula,Bennett,,68,0.000187,open_syllabus
Robert Boice,Robert,Boice,,68,0.000187,open_syllabus
A. Brah,A,Brah,,68,0.000187,open_syllabus
Sarah Brouillette,Sarah,Brouillette,,68,0.000187,open_syllabus
Russell Brown,Russell,Brown,,68,0.000187,open_syllabus
Alvar Núñez Cabeza De Vaca,Alvar Núñez,Cabeza De Vaca,,68,0.000187,open_syllabus
Neil Campbell,Neil,Campbell,,68,0.000187,open_syllabus
Dipesh Chakrabarty,Dipesh,Chakrabarty,,68,0.000187,open_syllabus
Patrick Chamoiseau,Patrick,Chamoiseau,,68,0.000187,open_syllabus
John Clute,John,Clute,,68,0.000187,open_syllabus
Diane Davies,Diane,Davies,,68,0.000187,open_syllabus
L. A. C. Dobrez,L. A. C.,Dobrez,,68,0.000187,open_syllabus
Lena Dominelli,Lena,Dominelli,,68,0.000187,open_syllabus
Patrick Dunleavy,Patrick,Dunleavy,,68,0.000187,open_syllabus
Martin Duwell,Martin,Duwell,,68,0.000187,open_syllabus
Penelope Eckert,Penelope,Eckert,,68,0.000187,open_syllabus
James Ellroy,James,Ellroy,,68,0.000187,open_syllabus
Betsy Erkkila,Betsy,Erkkila,,68,0.000187,open_syllabus
Alec Fisher,Alec,Fisher,,68,0.000187,open_syllabus
Avrom Fleishman,Avrom,Fleishman,,68,0.000187,open_syllabus
Ian Fleming,Ian,Fleming,,68,0.000187,open_syllabus
Paul Du Gay,Paul Du,Gay,,68,0.000187,open_syllabus
Albert Gelpi,Albert,Gelpi,,68,0.000187,open_syllabus
Alison Gibbons,Alison,Gibbons,,68,0.000187,open_syllabus
Michael Harris,Michael,Harris,,68,0.000187,open_syllabus
Derek Hirst,Derek,Hirst,,68,0.000187,open_syllabus
Phyllis Hodgson,Phyllis,Hodgson,,68,0.000187,open_syllabus
Joy W. Hooton,Joy W,Hooton,,68,0.000187,open_syllabus
Kelly Hurley,Kelly,Hurley,,68,0.000187,open_syllabus
Jim Jarmusch,Jim,Jarmusch,,68,0.000187,open_syllabus
Alice Jenkins,Alice,Jenkins,,68,0.000187,open_syllabus
Charles T. Johnson,Charles T,Johnson,,68,0.000187,open_syllabus
Grahame Johnston,Grahame,Johnston,,68,0.000187,open_syllabus
Amelia Jones,Amelia,Jones,,68,0.000187,open_syllabus
Patrick Jones,Patrick,Jones,,68,0.000187,open_syllabus
S. T. Joshi,S T,Joshi,,68,0.000187,open_syllabus
Francis Katamba,Francis,Katamba,,68,0.000187,open_syllabus
Nikos Kazantzakis,Nikos,Kazantzakis,,68,0.000187,open_syllabus
Nora Okja Keller,Nora Okja,Keller,,68,0.000187,open_syllabus
David Kelley,David,Kelley,,68,0.000187,open_syllabus
James R. Kincaid,James R,Kincaid,,68,0.000187,open_syllabus
Bernard Knox,Bernard,Knox,,68,0.000187,open_syllabus
Allan B. Lefcowitz,Allan B,Lefcowitz,,68,0.000187,open_syllabus
Karín Lesnik-Oberstein,Karín,Lesnik-Oberstein,,68,0.000187,open_syllabus
Chandler Kipling Collection (Library of Congress,Chandler Kipling Collection,Library of Congress,,68,0.000187,open_syllabus
Harriet Kramer Linkin,Harriet Kramer,Linkin,,68,0.000187,open_syllabus
John Louis Lucaites,John Louis,Lucaites,,68,0.000187,open_syllabus
Kamala Markandaya,Kamala,Markandaya,,68,0.000187,open_syllabus
Mimi Markus,Mimi,Markus,,68,0.000187,open_syllabus
Haydn Middleton,Haydn,Middleton,,68,0.000187,open_syllabus
Henry Miller,Henry,Miller,,68,0.000187,open_syllabus
Stephen Morton,Stephen,Morton,,68,0.000187,open_syllabus
Philip Nel,Philip,Nel,,68,0.000187,open_syllabus
Mary Norton,Mary,Norton,,68,0.000187,open_syllabus
Rictor Norton,Rictor,Norton,,68,0.000187,open_syllabus
Patricia T. O.'Conner,Patricia T,O'Conner,,68,0.000187,open_syllabus
Iona Archibald Opie,Iona Archibald,Opie,,68,0.000187,open_syllabus
Malcolm Payne,Malcolm,Payne,,68,0.000187,open_syllabus
Helen Peters,Helen,Peters,,68,0.000187,open_syllabus
Peter J. Rabinowitz,Peter J,Rabinowitz,,68,0.000187,open_syllabus
Ellen Rooney,Ellen,Rooney,,68,0.000187,open_syllabus
Felicity Rosslyn,Felicity,Rosslyn,,68,0.000187,open_syllabus
Vittorio De Sica,Vittorio De,Sica,,68,0.000187,open_syllabus
Ronald Silliman,Ronald,Silliman,,68,0.000187,open_syllabus
George W. Stimson,George W,Stimson,,68,0.000187,open_syllabus
William J. Sutherland,William J,Sutherland,,68,0.000187,open_syllabus
Donna Tartt,Donna,Tartt,,68,0.000187,open_syllabus
Charles Tennyson,Charles,Tennyson,,68,0.000187,open_syllabus
Linda Thomas,Linda,Thomas,,68,0.000187,open_syllabus
Stephen Toulmin,Stephen,Toulmin,,68,0.000187,open_syllabus
R. L. Trask,R L,Trask,,68,0.000187,open_syllabus
David M. Vieth,David M,Vieth,,68,0.000187,open_syllabus
University of Wales,University of,Wales,,68,0.000187,open_syllabus
Oscar Williams,Oscar,Williams,,68,0.000187,open_syllabus
Andrew Wright,Andrew,Wright,,68,0.000187,open_syllabus
Rafia Zafar,Rafia,Zafar,,68,0.000187,open_syllabus
Ryunosuko Akutagawa,Ryunosuko,Akutagawa,,67,0.000185,open_syllabus
Daniel Albright,Daniel,Albright,,67,0.000185,open_syllabus
John Arnold,John,Arnold,,67,0.000185,open_syllabus
Andrew Ashfield,Andrew,Ashfield,,67,0.000185,open_syllabus
John Clement Ball,John Clement,Ball,,67,0.000185,open_syllabus
Ulrich Beck,Ulrich,Beck,,67,0.000185,open_syllabus
Andrey Bely,Andrey,Bely,,67,0.000185,open_syllabus
Arthur W. Biddle,Arthur W,Biddle,,67,0.000185,open_syllabus
Ian Bogost,Ian,Bogost,,67,0.000185,open_syllabus
Gordon Braden,Gordon,Braden,,67,0.000185,open_syllabus
Pamela Clemit,Pamela,Clemit,,67,0.000185,open_syllabus
Joan St. C. Crane,Joan St. C,Crane,,67,0.000185,open_syllabus
Tim Cresswell,Tim,Cresswell,,67,0.000185,open_syllabus
Paul B. Davis,Paul B,Davis,,67,0.000185,open_syllabus
Charlotte Delbo,Charlotte,Delbo,,67,0.000185,open_syllabus
Eve Ensler,Eve,Ensler,,67,0.000185,open_syllabus
Bradford S. Field,Bradford S,Field,,67,0.000185,open_syllabus
Monika Fludernik,Monika,Fludernik,,67,0.000185,open_syllabus
Russell Freedman,Russell,Freedman,,67,0.000185,open_syllabus
Frederick Garber,Frederick,Garber,,67,0.000185,open_syllabus
Miriam Gilbert,Miriam,Gilbert,,67,0.000185,open_syllabus
Karen Elizabeth Gordon,Karen Elizabeth,Gordon,,67,0.000185,open_syllabus
Kim F. Hall,Kim F,Hall,,67,0.000185,open_syllabus
Knut Hamsun,Knut,Hamsun,,67,0.000185,open_syllabus
Robin Higgins,Robin,Higgins,,67,0.000185,open_syllabus
Michael Hofmann,Michael,Hofmann,,67,0.000185,open_syllabus
Beverly A. S. Holmström,Beverly A. S.,Holmström,,67,0.000185,open_syllabus
Tim Ingold,Tim,Ingold,,67,0.000185,open_syllabus
Lauren Kessler,Lauren,Kessler,,67,0.000185,open_syllabus
Andy Kirkpatrick,Andy,Kirkpatrick,,67,0.000185,open_syllabus
Teresa De Lauretis,Teresa De,Lauretis,,67,0.000185,open_syllabus
David Lindley,David,Lindley,,67,0.000185,open_syllabus
Lucy R. Lippard,Lucy R,Lippard,,67,0.000185,open_syllabus
Penelope Lively,Penelope,Lively,,67,0.000185,open_syllabus
George M. Logan,George M,Logan,,67,0.000185,open_syllabus
John Lucas,John,Lucas,,67,0.000185,open_syllabus
Thomas McFarland,Thomas,McFarland,,67,0.000185,open_syllabus
Andrew Milner,Andrew,Milner,,67,0.000185,open_syllabus
Paul Monette,Paul,Monette,,67,0.000185,open_syllabus
Kenzaburo O.̄e,Kenzaburo,Ōe,,67,0.000185,open_syllabus
William O.'Grady,William,O'Grady,,67,0.000185,open_syllabus
Susie Orbach,Susie,Orbach,,67,0.000185,open_syllabus
Sara Paretsky,Sara,Paretsky,,67,0.000185,open_syllabus
Andrew X. Pham,Andrew X,Pham,,67,0.000185,open_syllabus
Kerry Powell,Kerry,Powell,,67,0.000185,open_syllabus
John Crowe Ransom,John Crowe,Ransom,,67,0.000185,open_syllabus
Philip Roberts,Philip,Roberts,,67,0.000185,open_syllabus
Stuart J. Russell,Stuart J,Russell,,67,0.000185,open_syllabus
Thomas H. Schaub,Thomas H,Schaub,,67,0.000185,open_syllabus
Regina M. Schwartz,Regina M,Schwartz,,67,0.000185,open_syllabus
Stephen J. Silverman,Stephen J,Silverman,,67,0.000185,open_syllabus
Judith Squires,Judith,Squires,,67,0.000185,open_syllabus
Jeffrey Walker,Jeffrey,Walker,,67,0.000185,open_syllabus
Peter Weir,Peter,Weir,,67,0.000185,open_syllabus
Michael Winterbottom,Michael,Winterbottom,,67,0.000185,open_syllabus
Colette,Colette,,,67,0.000185,open_syllabus
D. P. S. Ahluwalia,D. P. S.,Ahluwalia,,66,0.000182,open_syllabus
Doug Babington,Doug,Babington,,66,0.000182,open_syllabus
John Barnard,John,Barnard,,66,0.000182,open_syllabus
Harry Berger,Harry,Berger,,66,0.000182,open_syllabus
Edward De Bono,Edward De,Bono,,66,0.000182,open_syllabus
Paul Bowles,Paul,Bowles,,66,0.000182,open_syllabus
Stephen Copley,Stephen,Copley,,66,0.000182,open_syllabus
Barbara Creed,Barbara,Creed,,66,0.000182,open_syllabus
Robert Con Davis,Robert Con,Davis,,66,0.000182,open_syllabus
Linda C. Dowling,Linda C,Dowling,,66,0.000182,open_syllabus
Alan Duff,Alan,Duff,,66,0.000182,open_syllabus
Alexandre Dumas,Alexandre,Dumas,,66,0.000182,open_syllabus
Gretel Ehrlich,Gretel,Ehrlich,,66,0.000182,open_syllabus
Stanley Fish,Stanley,Fish,,66,0.000182,open_syllabus
Jamie Ford,Jamie,Ford,,66,0.000182,open_syllabus
Zane Grey,Zane,Grey,,66,0.000182,open_syllabus
E. A. J. Honigmann,E. A. J.,Honigmann,,66,0.000182,open_syllabus
Douglas Hunt,Douglas,Hunt,,66,0.000182,open_syllabus
Wilhelm Jensen,Wilhelm,Jensen,,66,0.000182,open_syllabus
Johndan Johnson-Eilola,Johndan,Johnson-Eilola,,66,0.000182,open_syllabus
Daniel Karlin,Daniel,Karlin,,66,0.000182,open_syllabus
Mario Klarer,Mario,Klarer,,66,0.000182,open_syllabus
Camara Laye,Camara,Laye,,66,0.000182,open_syllabus
Maureen Lewis,Maureen,Lewis,,66,0.000182,open_syllabus
John McCluskey,John,McCluskey,,66,0.000182,open_syllabus
Margery Palmer McCulloch,Margery Palmer,McCulloch,,66,0.000182,open_syllabus
Duncan McDonald,Duncan,McDonald,,66,0.000182,open_syllabus
James C. McKusick,James C,McKusick,,66,0.000182,open_syllabus
Terry McMillan,Terry,McMillan,,66,0.000182,open_syllabus
Toby Miller,Toby,Miller,,66,0.000182,open_syllabus
Andy Mousley,Andy,Mousley,,66,0.000182,open_syllabus
Sally Munt,Sally,Munt,,66,0.000182,open_syllabus
Margaret Cavendish Newcastle,Margaret Cavendish,Newcastle,,66,0.000182,open_syllabus
LesléA Newman,LesléA,Newman,,66,0.000182,open_syllabus
Stephen Potter,Stephen,Potter,,66,0.000182,open_syllabus
V. S. Pritchett,V S,Pritchett,,66,0.000182,open_syllabus
Albert J. Rivero,Albert J,Rivero,,66,0.000182,open_syllabus
John Rodden,John,Rodden,,66,0.000182,open_syllabus
Henry M. Sayre,Henry M,Sayre,,66,0.000182,open_syllabus
Sandra Scarry,Sandra,Scarry,,66,0.000182,open_syllabus
M. S. Silk,M S,Silk,,66,0.000182,open_syllabus
Judy Simons,Judy,Simons,,66,0.000182,open_syllabus
B. F. Skinner,B F,Skinner,,66,0.000182,open_syllabus
Philip Smith,Philip,Smith,,66,0.000182,open_syllabus
John Tomlinson,John,Tomlinson,,66,0.000182,open_syllabus
John Urry,John,Urry,,66,0.000182,open_syllabus
Anthony James Veal,Anthony James,Veal,,66,0.000182,open_syllabus
Giovanni Verga,Giovanni,Verga,,66,0.000182,open_syllabus
Bill Watterson,Bill,Watterson,,66,0.000182,open_syllabus
Jace Weaver,Jace,Weaver,,66,0.000182,open_syllabus
Alan M. Weinberg,Alan M,Weinberg,,66,0.000182,open_syllabus
F. P. Wilson,F P,Wilson,,66,0.000182,open_syllabus
D. W. Winnicott,D W,Winnicott,,66,0.000182,open_syllabus
Colin Yallop,Colin,Yallop,,66,0.000182,open_syllabus
Stefan Zweig,Stefan,Zweig,,66,0.000182,open_syllabus
Pamela J. Annas,Pamela J,Annas,,65,0.000179,open_syllabus
Tom Bailey,Tom,Bailey,,65,0.000179,open_syllabus
W. R. J. Barron,W. R. J.,Barron,,65,0.000179,open_syllabus
Isaiah Berlin,Isaiah,Berlin,,65,0.000179,open_syllabus
Bill Bliss,Bill,Bliss,,65,0.000179,open_syllabus
Arna Bontemps,Arna,Bontemps,,65,0.000179,open_syllabus
Geneviève Brassard,Geneviève,Brassard,,65,0.000179,open_syllabus
Suzanne Buker,Suzanne,Buker,,65,0.000179,open_syllabus
Devon W. Carbado,Devon W,Carbado,,65,0.000179,open_syllabus
Helen Carr,Helen,Carr,,65,0.000179,open_syllabus
Carol T. Christ,Carol T,Christ,,65,0.000179,open_syllabus
Alan Clarke,Alan,Clarke,,65,0.000179,open_syllabus
Robert Coles,Robert,Coles,,65,0.000179,open_syllabus
Linda J. Cowgill,Linda J,Cowgill,,65,0.000179,open_syllabus
Ann Curthoys,Ann,Curthoys,,65,0.000179,open_syllabus
Maya Deren,Maya,Deren,,65,0.000179,open_syllabus
Matthew T. Dickerson,Matthew T,Dickerson,,65,0.000179,open_syllabus
Ian Donaldson,Ian,Donaldson,,65,0.000179,open_syllabus
Robert Douglas-Fairhurst,Robert,Douglas-Fairhurst,,65,0.000179,open_syllabus
Nelson George,Nelson,George,,65,0.000179,open_syllabus
Carol Gilligan,Carol,Gilligan,,65,0.000179,open_syllabus
Ben Heasley,Ben,Heasley,,65,0.000179,open_syllabus
Robert Bechtold Heilman,Robert Bechtold,Heilman,,65,0.000179,open_syllabus
Adrian Johns,Adrian,Johns,,65,0.000179,open_syllabus
Thomas Walter Laqueur,Thomas Walter,Laqueur,,65,0.000179,open_syllabus
Tanith Lee,Tanith,Lee,,65,0.000179,open_syllabus
D. Geraint Lewis,D Geraint,Lewis,,65,0.000179,open_syllabus
Wyndham Lewis,Wyndham,Lewis,,65,0.000179,open_syllabus
Bernard MacLaverty,Bernard,MacLaverty,,65,0.000179,open_syllabus
Leonard S. Marcus,Leonard S,Marcus,,65,0.000179,open_syllabus
Andrew Maunder,Andrew,Maunder,,65,0.000179,open_syllabus
Nellie Y. McKay,Nellie Y,McKay,,65,0.000179,open_syllabus
Claus Melchior,Claus,Melchior,,65,0.000179,open_syllabus
Gabriel Miller,Gabriel,Miller,,65,0.000179,open_syllabus
Domhnall Mitchell,Domhnall,Mitchell,,65,0.000179,open_syllabus
Steven J. Molinsky,Steven J,Molinsky,,65,0.000179,open_syllabus
David Monaghan,David,Monaghan,,65,0.000179,open_syllabus
Edwin Muir,Edwin,Muir,,65,0.000179,open_syllabus
Robert Musil,Robert,Musil,,65,0.000179,open_syllabus
Tim Newburn,Tim,Newburn,,65,0.000179,open_syllabus
Giulia Niccolai,Giulia,Niccolai,,65,0.000179,open_syllabus
Andy Orchard,Andy,Orchard,,65,0.000179,open_syllabus
Sondra Perl,Sondra,Perl,,65,0.000179,open_syllabus
Gill Plain,Gill,Plain,,65,0.000179,open_syllabus
Frederik Pohl,Frederik,Pohl,,65,0.000179,open_syllabus
Vivian R. Pollak,Vivian R,Pollak,,65,0.000179,open_syllabus
Arnold Rampersad,Arnold,Rampersad,,65,0.000179,open_syllabus
Allen Hilliard Reddick,Allen Hilliard,Reddick,,65,0.000179,open_syllabus
Walter B. Rideout,Walter B,Rideout,,65,0.000179,open_syllabus
Robert C. Rosen,Robert C,Rosen,,65,0.000179,open_syllabus
Edmond Rostand,Edmond,Rostand,,65,0.000179,open_syllabus
Richard Russo,Richard,Russo,,65,0.000179,open_syllabus
Roger Sales,Roger,Sales,,65,0.000179,open_syllabus
Corinne J. Saunders,Corinne J,Saunders,,65,0.000179,open_syllabus
Vandana Shiva,Vandana,Shiva,,65,0.000179,open_syllabus
Stephen Sondheim,Stephen,Sondheim,,65,0.000179,open_syllabus
Wolfhard Steppe,Wolfhard,Steppe,,65,0.000179,open_syllabus
Leonard Tennenhouse,Leonard,Tennenhouse,,65,0.000179,open_syllabus
Jenny Thomas,Jenny,Thomas,,65,0.000179,open_syllabus
Kristin Thompson,Kristin,Thompson,,65,0.000179,open_syllabus
Roberta Seelinger Trites,Roberta Seelinger,Trites,,65,0.000179,open_syllabus
Brian Turner,Brian,Turner,,65,0.000179,open_syllabus
G. Turquet-Milnes,G,Turquet-Milnes,,65,0.000179,open_syllabus
Fred Wah,Fred,Wah,,65,0.000179,open_syllabus
Ian Watt,Ian,Watt,,65,0.000179,open_syllabus
Ann Watters,Ann,Watters,,65,0.000179,open_syllabus
Robert Weissberg,Robert,Weissberg,,65,0.000179,open_syllabus
Rita Williams-Garcia,Rita,Williams-Garcia,,65,0.000179,open_syllabus
Quintilian,Quintilian,,,65,0.000179,open_syllabus
D. C. Arena Stage (Organization : Washington,D. C. Arena Stage,,,64,0.000176,open_syllabus
Katherine H. Adams,Katherine H,Adams,,64,0.000176,open_syllabus
Richard Adams,Richard,Adams,,64,0.000176,open_syllabus
Shahid Ali Agha,Shahid Ali,Agha,,64,0.000176,open_syllabus
R. Altman,R,Altman,,64,0.000176,open_syllabus
Philip Auslander,Philip,Auslander,,64,0.000176,open_syllabus
Catherine Bates,Catherine,Bates,,64,0.000176,open_syllabus
Ian A. Bell,Ian A,Bell,,64,0.000176,open_syllabus
Alan Bennett,Alan,Bennett,,64,0.000176,open_syllabus
Nicola Bradbury,Nicola,Bradbury,,64,0.000176,open_syllabus
Barry Buzan,Barry,Buzan,,64,0.000176,open_syllabus
James Buzard,James,Buzard,,64,0.000176,open_syllabus
Kate Chedgzoy,Kate,Chedgzoy,,64,0.000176,open_syllabus
Ruth Harwood Cline,Ruth Harwood,Cline,,64,0.000176,open_syllabus
Leonard Cohen,Leonard,Cohen,,64,0.000176,open_syllabus
G. G. Coulton,G G,Coulton,,64,0.000176,open_syllabus
Amy Cruse,Amy,Cruse,,64,0.000176,open_syllabus
Nicholas Daly,Nicholas,Daly,,64,0.000176,open_syllabus
Lisa D. Delpit,Lisa D,Delpit,,64,0.000176,open_syllabus
Suzanne Eggins,Suzanne,Eggins,,64,0.000176,open_syllabus
Gillian Flynn,Gillian,Flynn,,64,0.000176,open_syllabus
Patrick Forsyth,Patrick,Forsyth,,64,0.000176,open_syllabus
Janet Frame,Janet,Frame,,64,0.000176,open_syllabus
James Frey,James,Frey,,64,0.000176,open_syllabus
Rosemarie Garland-Thomson,Rosemarie,Garland-Thomson,,64,0.000176,open_syllabus
Michael Patrick Gillespie,Michael Patrick,Gillespie,,64,0.000176,open_syllabus
Janet Godwin,Janet,Godwin,,64,0.000176,open_syllabus
Matthew K. Gold,Matthew K,Gold,,64,0.000176,open_syllabus
Edmund Gosse,Edmund,Gosse,,64,0.000176,open_syllabus
David D. Hall,David D,Hall,,64,0.000176,open_syllabus
Susan Hayward,Susan,Hayward,,64,0.000176,open_syllabus
William Ernest Henley,William Ernest,Henley,,64,0.000176,open_syllabus
Ann Hoffmann,Ann,Hoffmann,,64,0.000176,open_syllabus
Dafydd Glyn Jones,Dafydd Glyn,Jones,,64,0.000176,open_syllabus
John A. Joyce,John A,Joyce,,64,0.000176,open_syllabus
Walter B. Kalaidjian,Walter B,Kalaidjian,,64,0.000176,open_syllabus
Laura C. Lambdin,Laura C,Lambdin,,64,0.000176,open_syllabus
Robert T. Lambdin,Robert T,Lambdin,,64,0.000176,open_syllabus
Stan Lee,Stan,Lee,,64,0.000176,open_syllabus
John E. Lincoln,John E,Lincoln,,64,0.000176,open_syllabus
Emma Mason,Emma,Mason,,64,0.000176,open_syllabus
Gordon McMullan,Gordon,McMullan,,64,0.000176,open_syllabus
Fatima Mernissi,Fatima,Mernissi,,64,0.000176,open_syllabus
Mike Metcalfe,Mike,Metcalfe,,64,0.000176,open_syllabus
William J. Mitchell,William J,Mitchell,,64,0.000176,open_syllabus
Keith Negus,Keith,Negus,,64,0.000176,open_syllabus
David O.'Hara,David,O'Hara,,64,0.000176,open_syllabus
Gifford P. Orwen,Gifford P,Orwen,,64,0.000176,open_syllabus
Alicia Ostriker,Alicia,Ostriker,,64,0.000176,open_syllabus
Linda Sue Park,Linda Sue,Park,,64,0.000176,open_syllabus
